,points_x,points_y,celltypes,phenotypes
784,9.75867,38.0395,Stroma,
785,10.8672,35.9497,Stroma,
786,7.13621,36.6603,Stroma,
787,8.38347,39.6131,Stroma,
788,7.24433,39.7712,Stroma,
789,8.42906,38.3764,Stroma,
790,6.64454,39.5281,Stroma,
791,7.868,42.0716,Stroma,
792,7.33848,43.5515,Stroma,
793,7.39018,44.3455,Stroma,
794,7.68749,44.8645,Stroma,
795,7.79323,46.4807,Stroma,
796,8.54892,46.5147,Stroma,
797,11.6366,47.7037,Stroma,
798,7.3763,47.5883,Stroma,
799,11.2368,43.7682,Stroma,
800,12.5215,47.7079,Stroma,
801,8.27111,48.6341,Stroma,
802,8.59452,49.2387,Stroma,
803,9.78257,50.0,Stroma,
804,7.94966,0.0,Stroma,
805,8.23756,0.84037,Stroma,
806,8.46197,1.66381,Stroma,
807,8.84261,2.49527,Stroma,
808,8.63002,3.20711,Stroma,
809,8.79099,4.3634,Stroma,
810,10.705,5.23458,Stroma,
811,11.6884,5.06214,Stroma,
812,12.4434,6.4244,Stroma,
813,12.0095,14.2799,Stroma,
814,10.4923,9.01995,Stroma,
815,7.93566,7.18834,Stroma,
816,8.17423,8.14419,Stroma,
817,7.286,9.41879,Stroma,
818,8.60868,10.4195,Stroma,
819,7.6728,9.85026,Stroma,
820,7.09225,11.0438,Stroma,
821,7.19346,11.6501,Stroma,
822,7.65051,11.9673,Stroma,
823,6.7856,12.7037,Stroma,
824,6.76848,13.3548,Stroma,
825,6.41373,13.976,Stroma,
826,6.56746,14.9597,Stroma,
827,6.56214,16.0966,Stroma,
828,7.08539,16.4833,Stroma,
829,8.68521,17.723,Stroma,
830,8.99743,18.4175,Stroma,
831,8.57062,20.2877,Stroma,
832,10.8534,20.7469,Stroma,
833,10.5092,23.3374,Stroma,
834,9.94364,23.2066,Stroma,
835,7.96304,24.4207,Stroma,
836,7.40381,24.5152,Stroma,
837,6.98083,25.409,Stroma,
838,7.39218,25.8915,Stroma,
839,7.07598,26.3275,Stroma,
840,7.20163,27.4961,Stroma,
841,6.81147,27.8809,Stroma,
842,8.05549,29.3064,Stroma,
843,9.21963,28.2523,Stroma,
844,7.47582,29.4179,Stroma,
845,10.2986,29.3797,Stroma,
846,12.2347,30.8799,Stroma,
847,9.37222,34.0982,Stroma,
848,8.51389,32.8462,Stroma,
849,9.76024,33.4637,Stroma,
850,9.22857,34.9768,Stroma,
851,10.2633,37.5238,Stroma,
852,12.7189,37.1565,Stroma,
853,8.01479,40.0905,Stroma,
854,9.83107,39.0226,Stroma,
855,7.68955,40.9921,Stroma,
856,7.17337,41.3936,Stroma,
857,6.39615,41.7193,Stroma,
858,8.30576,43.3198,Stroma,
859,7.92736,43.8529,Stroma,
860,8.39855,44.2853,Stroma,
861,8.46626,45.6348,Stroma,
862,9.08743,46.0119,Stroma,
863,10.8823,45.1636,Stroma,
864,11.7785,44.0753,Stroma,
865,11.6812,46.1292,Stroma,
866,12.2551,47.1099,Stroma,
867,11.2448,42.965,Stroma,
868,8.78731,48.1996,Stroma,
869,9.17095,49.1681,Stroma,
870,10.3531,50.0,Stroma,
871,9.13207,0.0,Stroma,
872,8.82555,0.806508,Stroma,
873,9.04123,1.57958,Stroma,
874,9.39293,2.3491,Stroma,
875,9.24232,3.35456,Stroma,
876,9.42315,3.98184,Stroma,
877,9.47949,4.6916,Stroma,
878,11.2995,7.29483,Stroma,
879,14.2795,6.8306,Stroma,
880,11.3599,12.4961,Stroma,
881,8.69234,8.56637,Stroma,
882,11.0417,9.61058,Stroma,
883,12.3084,10.0758,Stroma,
884,8.18288,9.01349,Stroma,
885,11.2897,7.96711,Stroma,
886,8.34762,9.68638,Stroma,
887,7.76201,10.9896,Stroma,
888,8.14871,11.4099,Stroma,
889,8.29128,12.0822,Stroma,
890,7.40943,12.5644,Stroma,
891,7.75599,12.9793,Stroma,
892,7.29109,13.521,Stroma,
893,6.81582,14.381,Stroma,
894,7.18499,15.1677,Stroma,
895,7.65245,15.7783,Stroma,
896,10.7639,17.0174,Stroma,
897,10.0564,17.0541,Stroma,
898,8.38054,18.6777,Stroma,
899,10.0605,19.5793,Stroma,
900,9.52395,21.0761,Stroma,
901,9.21649,21.6125,Stroma,
902,10.8996,23.8342,Stroma,
903,9.17922,24.3989,Stroma,
904,7.51228,25.0795,Stroma,
905,7.98313,26.0789,Stroma,
906,7.99888,26.6295,Stroma,
907,7.48634,26.9068,Stroma,
908,8.10201,27.932,Stroma,
909,7.49587,28.0912,Stroma,
910,8.13234,28.7679,Stroma,
911,9.52503,30.6681,Stroma,
912,9.43491,28.9395,Stroma,
913,10.9446,31.308,Stroma,
914,11.113,32.0035,Stroma,
915,12.4029,32.7433,Stroma,
916,13.3225,31.7817,Stroma,
917,10.1369,34.1631,Stroma,
918,9.61445,35.4908,Stroma,
919,11.3543,36.558,Stroma,
920,10.0938,36.8173,Stroma,
921,8.92041,39.1099,Stroma,
922,7.40787,40.4493,Stroma,
923,8.62724,41.1481,Stroma,
924,8.08519,41.5081,Stroma,
925,8.21363,42.687,Stroma,
926,8.91632,43.3938,Stroma,
927,8.97904,44.0387,Stroma,
928,8.33813,44.9538,Stroma,
929,9.01207,44.9926,Stroma,
930,9.99736,44.7208,Stroma,
931,10.9607,45.805,Stroma,
932,12.8996,42.087,Stroma,
933,12.9762,43.3987,Stroma,
934,13.6827,46.4784,Stroma,
935,12.4185,43.7585,Stroma,
936,9.88958,48.2902,Stroma,
937,9.76712,49.2056,Stroma,
938,9.73736,0.0,Stroma,
939,9.43531,0.770145,Stroma,
940,9.63841,1.60502,Stroma,
941,10.0886,2.3037,Stroma,
942,9.73228,2.96371,Stroma,
943,10.0696,3.91894,Stroma,
944,10.0805,4.82921,Stroma,
945,11.0486,4.72297,Stroma,
946,11.0814,3.82156,Stroma,
947,12.5418,8.42052,Stroma,
948,11.0347,11.1748,Stroma,
949,10.1586,10.324,Stroma,
950,10.0403,8.49265,Stroma,
951,9.55281,8.91221,Stroma,
952,9.79122,9.52208,Stroma,
953,7.9579,10.428,Stroma,
954,8.69665,11.0506,Stroma,
955,8.88078,11.7941,Stroma,
956,8.3584,12.6543,Stroma,
957,8.5083,13.3041,Stroma,
958,7.97036,13.6303,Stroma,
959,7.38894,14.1477,Stroma,
960,7.57292,14.7619,Stroma,
961,7.67263,16.4561,Stroma,
962,8.61074,16.0211,Stroma,
963,9.97402,17.8618,Stroma,
964,9.52015,17.1291,Stroma,
965,9.66046,19.0104,Stroma,
966,10.6655,22.15,Stroma,
967,10.213,20.9277,Stroma,
968,8.99337,22.4003,Stroma,
969,10.3263,25.0851,Stroma,
970,8.33085,24.9455,Stroma,
971,7.96136,25.4264,Stroma,
972,8.60084,26.668,Stroma,
973,8.49081,27.2581,Stroma,
974,7.90022,27.3958,Stroma,
975,8.91926,27.6908,Stroma,
976,8.52037,28.3027,Stroma,
977,10.9209,29.15,Stroma,
978,9.12864,30.1575,Stroma,
979,10.4726,30.8965,Stroma,
980,12.9445,29.9704,Stroma,
981,11.2052,33.1092,Stroma,
982,11.4873,32.5126,Stroma,
983,10.9611,35.2281,Stroma,
984,10.3434,35.1069,Stroma,
985,12.9291,35.8217,Stroma,
986,11.5067,35.7489,Stroma,
987,10.1848,38.4942,Stroma,
988,8.97255,39.8686,Stroma,
989,8.32614,40.597,Stroma,
990,8.79701,41.7964,Stroma,
991,8.72945,42.3722,Stroma,
992,9.21623,42.7791,Stroma,
993,9.63941,43.3313,Stroma,
994,9.42971,44.4731,Stroma,
995,10.427,43.9962,Stroma,
996,9.47713,45.4462,Stroma,
997,12.6251,42.8002,Stroma,
998,12.3823,41.7609,Stroma,
999,12.3567,45.5283,Stroma,
1000,12.8684,48.3859,Stroma,
1001,12.3277,46.3855,Stroma,
1002,9.3268,48.472,Stroma,
1003,10.9079,49.1775,Stroma,
1004,10.9153,50.0,Stroma,
1005,10.3182,0.0,Stroma,
1006,10.0258,0.870651,Stroma,
1007,10.2825,1.62083,Stroma,
1008,10.643,2.53769,Stroma,
1009,10.2576,3.28809,Stroma,
1010,10.8977,3.20119,Stroma,
1011,10.5855,4.24763,Stroma,
1012,13.0296,5.22407,Stroma,
1013,11.6578,4.30294,Stroma,
1014,10.7189,8.28765,Stroma,
1015,11.8881,9.58746,Stroma,
1016,11.5275,11.7268,Stroma,
1017,12.0461,13.0054,Stroma,
1018,14.0494,14.6329,Stroma,
1019,11.7936,8.48403,Stroma,
1020,9.5356,10.6941,Stroma,
1021,9.29637,11.285,Stroma,
1022,9.87995,11.5034,Stroma,
1023,9.24365,12.228,Stroma,
1024,9.01573,12.7983,Stroma,
1025,8.9176,13.7273,Stroma,
1026,8.11222,14.2198,Stroma,
1027,8.14466,14.9118,Stroma,
1028,8.12765,15.5354,Stroma,
1029,9.30224,16.2671,Stroma,
1030,9.04442,16.7763,Stroma,
1031,9.29593,17.676,Stroma,
1032,11.2297,18.8302,Stroma,
1033,12.2165,22.2578,Stroma,
1034,12.8327,22.0664,Stroma,
1035,10.9719,21.4775,Stroma,
1036,12.1874,23.1716,Stroma,
1037,8.91163,24.9983,Stroma,
1038,8.51857,25.6512,Stroma,
1039,8.81471,26.0909,Stroma,
1040,9.2297,26.5423,Stroma,
1041,9.80397,26.6818,Stroma,
1042,9.21204,27.1822,Stroma,
1043,10.5605,27.9332,Stroma,
1044,11.364,28.4716,Stroma,
1045,10.0047,30.2821,Stroma,
1046,11.2683,29.6806,Stroma,
1047,12.0487,32.1843,Stroma,
1048,11.6813,31.5835,Stroma,
1049,11.8317,35.157,Stroma,
1050,11.4419,34.6898,Stroma,
1051,12.3158,35.6102,Stroma,
1052,11.4076,37.2187,Stroma,
1053,10.726,38.0764,Stroma,
1054,10.4432,39.1941,Stroma,
1055,9.61633,40.6217,Stroma,
1056,8.97727,40.4505,Stroma,
1057,9.28582,41.1566,Stroma,
1058,9.49404,41.7801,Stroma,
1059,9.6928,42.3411,Stroma,
1060,10.1822,42.9892,Stroma,
1061,9.81042,43.8974,Stroma,
1062,14.7522,39.7678,Stroma,
1063,10.9739,42.4321,Stroma,
1064,13.5751,44.5125,Stroma,
1065,13.875,45.0863,Stroma,
1066,12.9259,46.056,Stroma,
1067,14.6456,45.266,Stroma,
1068,10.4752,48.4505,Stroma,
1069,11.5382,48.5469,Stroma,
1070,11.4841,49.2138,Stroma,
1071,11.4846,50.0,Stroma,
1072,10.9339,0.0,Stroma,
1073,11.2008,0.865573,Stroma,
1074,10.8534,1.57512,Stroma,
1075,11.168,2.22777,Stroma,
1076,11.5385,2.98581,Stroma,
1077,16.3388,5.58826,Stroma,
1078,13.6989,5.08318,Stroma,
1079,12.2164,5.6925,Stroma,
1080,12.405,5.01316,Stroma,
1081,13.3445,8.81677,Stroma,
1082,11.322,10.1814,Stroma,
1083,12.606,10.7596,Stroma,
1084,11.7002,13.6412,Stroma,
1085,12.8399,13.076,Stroma,
1086,10.8154,12.1013,Stroma,
1087,10.2745,11.005,Stroma,
1088,13.4014,14.5592,Stroma,
1089,9.85856,12.0927,Stroma,
1090,10.0597,12.6104,Stroma,
1091,9.50254,13.0753,Stroma,
1092,8.69047,14.2999,Stroma,
1093,9.16504,14.681,Stroma,
1094,8.75002,15.106,Stroma,
1095,9.06468,15.5941,Stroma,
1096,11.1286,17.4655,Stroma,
1097,10.473,17.6664,Stroma,
1098,10.2285,18.6659,Stroma,
1099,9.91935,20.3005,Stroma,
1100,11.3188,22.2294,Stroma,
1101,10.1807,22.5555,Stroma,
1102,13.841,23.6447,Stroma,
1103,10.4149,25.6683,Stroma,
1104,9.74349,24.7171,Stroma,
1105,9.18835,25.4818,Stroma,
1106,9.54602,25.9743,Stroma,
1107,10.4212,26.6472,Stroma,
1108,10.5,27.2805,Stroma,
1109,9.82173,27.342,Stroma,
1110,10.6754,28.559,Stroma,
1111,11.6288,30.1443,Stroma,
1112,10.9126,30.4512,Stroma,
1113,13.9931,29.3704,Stroma,
1114,12.6742,31.9672,Stroma,
1115,13.0583,32.5023,Stroma,
1116,14.7866,34.4584,Stroma,
1117,12.4924,34.9665,Stroma,
1118,14.8403,33.7548,Stroma,
1119,10.9174,37.4668,Stroma,
1120,10.9135,38.6842,Stroma,
1121,10.4144,39.7826,Stroma,
1122,9.8926,40.0771,Stroma,
1123,10.2477,40.8166,Stroma,
1124,10.0253,41.3838,Stroma,
1125,10.4866,41.7334,Stroma,
1126,10.3466,42.3633,Stroma,
1127,10.6468,43.3468,Stroma,
1128,13.5055,40.5695,Stroma,
1129,12.971,41.1436,Stroma,
1130,11.9753,42.3786,Stroma,
1131,12.9723,44.3031,Stroma,
1132,14.843,47.067,Stroma,
1133,14.3758,47.7156,Stroma,
1134,13.8532,47.3426,Stroma,
1135,14.2657,46.7428,Stroma,
1136,12.1297,48.3398,Stroma,
1137,12.1022,49.2921,Stroma,
1138,12.6876,50.0,Stroma,
1139,11.5144,0.0,Stroma,
1140,11.7983,0.737903,Stroma,
1141,11.5351,1.56526,Stroma,
1142,11.8551,2.40777,Stroma,
1143,12.4798,3.30272,Stroma,
1144,13.4152,3.04724,Stroma,
1145,14.3908,6.18445,Stroma,
1146,11.869,3.5824,Stroma,
1147,11.9893,7.13951,Stroma,
1148,12.3578,9.09538,Stroma,
1149,13.4237,7.35631,Stroma,
1150,10.4366,9.76862,Stroma,
1151,13.2648,13.5815,Stroma,
1152,13.8173,13.9318,Stroma,
1153,15.3852,15.5334,Stroma,
1154,15.1524,13.7039,Stroma,
1155,14.6593,14.3846,Stroma,
1156,10.5478,11.6443,Stroma,
1157,10.6358,12.7147,Stroma,
1158,9.49292,13.7593,Stroma,
1159,9.68039,14.3364,Stroma,
1160,10.3418,14.6182,Stroma,
1161,9.80827,14.9832,Stroma,
1162,9.67118,15.5072,Stroma,
1163,10.3612,16.5074,Stroma,
1164,11.661,19.5545,Stroma,
1165,10.7584,18.2779,Stroma,
1166,11.4653,20.3115,Stroma,
1167,10.5329,20.1512,Stroma,
1168,12.7621,22.7103,Stroma,
1169,11.3083,23.265,Stroma,
1170,10.9444,25.1885,Stroma,
1171,11.9844,25.7978,Stroma,
1172,11.3742,25.6235,Stroma,
1173,9.75034,25.3397,Stroma,
1174,10.1149,26.1202,Stroma,
1175,11.2041,27.8584,Stroma,
1176,11.1878,27.2936,Stroma,
1177,10.051,28.6983,Stroma,
1178,12.29,30.1788,Stroma,
1179,13.742,28.7782,Stroma,
1180,12.885,30.6816,Stroma,
1181,12.8663,33.767,Stroma,
1182,14.3341,32.5846,Stroma,
1183,12.0473,34.3876,Stroma,
1184,12.7727,34.4211,Stroma,
1185,13.4361,36.6767,Stroma,
1186,11.6834,37.8449,Stroma,
1187,11.4186,38.3059,Stroma,
1188,11.0844,39.2694,Stroma,
1189,11.1508,39.9348,Stroma,
1190,10.6966,40.3538,Stroma,
1191,10.9506,40.9015,Stroma,
1192,11.0409,41.5025,Stroma,
1193,11.7822,41.4485,Stroma,
1194,12.3006,41.0378,Stroma,
1195,12.9066,40.2612,Stroma,
1196,13.4918,43.6014,Stroma,
1197,14.4788,41.5981,Stroma,
1198,14.1755,45.8106,Stroma,
1199,14.7105,46.2168,Stroma,
1200,15.5621,45.112,Stroma,
1201,16.3195,46.9074,Stroma,
1202,13.2933,47.7338,Stroma,
1203,12.5848,48.9699,Stroma,
1204,13.5165,48.4336,Stroma,
1205,13.9051,50.0,Stroma,
1206,12.1327,0.0,Stroma,
1207,12.3542,0.931715,Stroma,
1208,12.115,1.68871,Stroma,
1209,12.4354,2.63553,Stroma,
1210,14.135,4.55891,Stroma,
1211,14.1033,7.43675,Stroma,
1212,13.5466,6.61409,Stroma,
1213,12.906,9.95404,Stroma,
1214,11.6974,11.0917,Stroma,
1215,12.3382,11.4295,Stroma,
1216,11.8401,10.541,Stroma,
1217,12.9331,11.7914,Stroma,
1218,15.9151,15.7412,Stroma,
1219,16.9926,15.3987,Stroma,
1220,14.164,15.8466,Stroma,
1221,15.0536,16.5514,Stroma,
1222,13.8693,13.1296,Stroma,
1223,13.2029,15.2854,Stroma,
1224,10.0741,13.2968,Stroma,
1225,10.7282,13.4054,Stroma,
1226,10.1966,13.939,Stroma,
1227,10.5865,15.1773,Stroma,
1228,9.86234,16.2199,Stroma,
1229,11.6893,17.1689,Stroma,
1230,11.9304,18.9736,Stroma,
1231,12.5216,19.2751,Stroma,
1232,12.7876,20.6701,Stroma,
1233,11.0546,19.7979,Stroma,
1234,12.258,21.3255,Stroma,
1235,13.3409,22.9747,Stroma,
1236,11.7643,22.7411,Stroma,
1237,10.1989,24.1092,Stroma,
1238,11.2509,24.3185,Stroma,
1239,11.4093,26.2448,Stroma,
1240,10.8647,26.0171,Stroma,
1241,10.9807,26.7067,Stroma,
1242,12.736,28.1758,Stroma,
1243,11.9031,28.1042,Stroma,
1244,12.1677,29.5498,Stroma,
1245,15.3376,29.4488,Stroma,
1246,12.3717,31.4751,Stroma,
1247,13.9945,31.6864,Stroma,
1248,13.5627,33.8151,Stroma,
1249,12.9832,33.1605,Stroma,
1250,14.1799,34.661,Stroma,
1251,13.1403,35.1809,Stroma,
1252,13.4838,37.3032,Stroma,
1253,12.2349,37.7546,Stroma,
1254,11.7734,38.8373,Stroma,
1255,12.6456,39.4161,Stroma,
1256,12.2024,39.7226,Stroma,
1257,11.675,40.2445,Stroma,
1258,11.5833,40.8196,Stroma,
1259,14.3704,40.552,Stroma,
1260,11.4449,42.021,Stroma,
1261,14.0206,42.2315,Stroma,
1262,17.4722,38.9132,Stroma,
1263,13.942,42.9418,Stroma,
1264,14.4143,43.2997,Stroma,
1265,15.2311,45.7981,Stroma,
1266,15.97,46.1525,Stroma,
1267,17.172,47.5478,Stroma,
1268,16.8586,43.1834,Stroma,
1269,14.5855,48.7023,Stroma,
1270,14.1118,48.2826,Stroma,
1271,13.6451,49.1023,Stroma,
1272,14.5201,50.0,Stroma,
1273,13.3358,0.0,Stroma,
1274,12.9005,0.742048,Stroma,
1275,12.71,1.76989,Stroma,
1276,13.0158,2.44845,Stroma,
1277,14.6722,3.76009,Stroma,
1278,15.3687,4.16716,Stroma,
1279,15.8852,4.91935,Stroma,
1280,12.8488,6.85633,Stroma,
1281,15.6285,6.4824,Stroma,
1282,12.0571,7.835,Stroma,
1283,12.9819,9.33078,Stroma,
1284,12.7374,12.4079,Stroma,
1285,15.2398,12.3997,Stroma,
1286,14.6449,15.4313,Stroma,
1287,13.9031,15.2306,Stroma,
1288,14.373,16.4402,Stroma,
1289,12.5726,14.8803,Stroma,
1290,11.2742,13.2046,Stroma,
1291,15.4507,17.3485,Stroma,
1292,10.7978,14.0526,Stroma,
1293,11.3559,14.2042,Stroma,
1294,11.0445,14.7477,Stroma,
1295,10.2952,15.7465,Stroma,
1296,10.8657,15.7662,Stroma,
1297,11.0011,16.4457,Stroma,
1298,11.4202,15.8778,Stroma,
1299,13.4911,18.785,Stroma,
1300,11.51,21.037,Stroma,
1301,12.8309,21.406,Stroma,
1302,13.932,22.698,Stroma,
1303,12.7365,23.4266,Stroma,
1304,11.9762,24.4818,Stroma,
1305,12.5667,24.7958,Stroma,
1306,12.5663,25.9424,Stroma,
1307,12.0276,26.409,Stroma,
1308,11.6422,26.8516,Stroma,
1309,11.8114,27.4864,Stroma,
1310,13.0591,28.7214,Stroma,
1311,12.3061,28.6399,Stroma,
1312,12.7389,29.2466,Stroma,
1313,14.1778,29.9744,Stroma,
1314,13.7242,30.9717,Stroma,
1315,13.679,33.1467,Stroma,
1316,14.3315,33.2862,Stroma,
1317,14.194,33.9439,Stroma,
1318,16.0311,34.3598,Stroma,
1319,13.7171,35.365,Stroma,
1320,12.0752,37.0496,Stroma,
1321,12.2719,38.6974,Stroma,
1322,11.6795,39.4488,Stroma,
1323,13.2921,39.7085,Stroma,
1324,12.3478,40.4117,Stroma,
1325,15.0648,40.3244,Stroma,
1326,15.9318,38.1238,Stroma,
1327,14.8212,41.0792,Stroma,
1328,16.7606,39.0683,Stroma,
1329,13.3604,42.6678,Stroma,
1330,14.6796,42.3315,Stroma,
1331,14.945,43.8227,Stroma,
1332,15.5758,44.2007,Stroma,
1333,16.1655,44.5576,Stroma,
1334,17.524,43.1175,Stroma,
1335,18.0706,43.5816,Stroma,
1336,16.6731,46.1847,Stroma,
1337,18.4259,42.9599,Stroma,
1338,15.0814,47.7415,Stroma,
1339,14.2018,49.2817,Stroma,
1340,13.942,0.0,Stroma,
1341,13.5429,0.802183,Stroma,
1342,13.2063,1.45283,Stroma,
1343,13.5952,2.25051,Stroma,
1344,13.0746,3.64393,Stroma,
1345,14.1709,3.04946,Stroma,
1346,14.4692,5.34432,Stroma,
1347,13.8969,8.07385,Stroma,
1348,12.9908,5.9576,Stroma,
1349,13.2594,11.1809,Stroma,
1350,10.8453,10.5682,Stroma,
1351,15.3741,14.4355,Stroma,
1352,16.9484,14.5707,Stroma,
1353,15.789,12.794,Stroma,
1354,12.7721,16.3106,Stroma,
1355,17.6052,17.048,Stroma,
1356,17.2008,17.541,Stroma,
1357,13.6729,16.6176,Stroma,
1358,15.6267,16.4108,Stroma,
1359,11.9085,14.8949,Stroma,
1360,12.6162,15.6079,Stroma,
1361,11.3867,15.2075,Stroma,
1362,11.9874,15.5328,Stroma,
1363,11.9733,18.4039,Stroma,
1364,12.6881,18.219,Stroma,
1365,11.3808,18.0496,Stroma,
1366,13.273,19.4201,Stroma,
1367,12.1147,20.6371,Stroma,
1368,12.9774,20.017,Stroma,
1369,13.3083,23.7071,Stroma,
1370,12.5865,24.0526,Stroma,
1371,13.3743,25.145,Stroma,
1372,11.4595,24.9469,Stroma,
1373,13.0982,26.2376,Stroma,
1374,13.5093,26.7771,Stroma,
1375,12.6475,26.6099,Stroma,
1376,12.2804,27.0495,Stroma,
1377,13.0518,27.6785,Stroma,
1378,14.5749,29.0193,Stroma,
1379,13.3755,29.4743,Stroma,
1380,14.469,30.5315,Stroma,
1381,14.6319,31.9511,Stroma,
1382,14.8941,32.8526,Stroma,
1383,16.0114,32.2891,Stroma,
1384,15.3541,33.1429,Stroma,
1385,14.0615,35.9885,Stroma,
1386,13.5195,36.0818,Stroma,
1387,13.0475,37.6955,Stroma,
1388,12.8969,38.8686,Stroma,
1389,14.1516,39.1175,Stroma,
1390,14.8444,39.1266,Stroma,
1391,15.4373,40.8211,Stroma,
1392,15.4809,39.214,Stroma,
1393,18.5586,36.8522,Stroma,
1394,17.3629,37.7373,Stroma,
1395,16.0285,40.4307,Stroma,
1396,15.1823,41.951,Stroma,
1397,14.0243,43.8761,Stroma,
1398,16.4184,42.4249,Stroma,
1399,16.6727,40.8127,Stroma,
1400,16.2218,43.0877,Stroma,
1401,15.3454,43.3633,Stroma,
1402,16.0083,45.4976,Stroma,
1403,17.6409,46.0767,Stroma,
1404,15.1106,48.3491,Stroma,
1405,14.919,49.2833,Stroma,
1406,15.1312,50.0,Stroma,
1407,14.5531,0.0,Stroma,
1408,14.1369,0.747264,Stroma,
1409,14.3521,1.42211,Stroma,
1410,13.8111,1.64408,Stroma,
1411,14.2205,2.39862,Stroma,
1412,15.9694,4.27029,Stroma,
1413,14.8271,4.55381,Stroma,
1414,16.4305,3.98649,Stroma,
1415,14.7267,7.68675,Stroma,
1416,13.9454,9.07958,Stroma,
1417,16.5084,4.96816,Stroma,
1418,14.2293,10.3626,Stroma,
1419,14.2297,12.4459,Stroma,
1420,14.6245,12.9548,Stroma,
1421,16.4006,15.3465,Stroma,
1422,17.5081,16.1431,Stroma,
1423,15.6237,14.977,Stroma,
1424,17.0949,16.6881,Stroma,
1425,18.4513,17.1244,Stroma,
1426,16.263,16.234,Stroma,
1427,16.624,17.6185,Stroma,
1428,14.9847,15.9549,Stroma,
1429,12.0644,16.1501,Stroma,
1430,11.5856,16.5557,Stroma,
1431,12.6955,17.3089,Stroma,
1432,12.8346,18.7393,Stroma,
1433,13.6526,20.2972,Stroma,
1434,13.3884,20.8326,Stroma,
1435,14.1034,20.7371,Stroma,
1436,13.4637,21.4602,Stroma,
1437,14.2329,21.9434,Stroma,
1438,14.2461,23.1427,Stroma,
1439,12.0165,25.2186,Stroma,
1440,12.7395,25.3945,Stroma,
1441,13.8382,26.178,Stroma,
1442,14.9763,26.8111,Stroma,
1443,12.9908,27.1008,Stroma,
1444,12.399,27.6466,Stroma,
1445,14.7293,29.633,Stroma,
1446,15.2836,28.8472,Stroma,
1447,15.1208,30.116,Stroma,
1448,14.3781,31.1647,Stroma,
1449,15.8701,32.8633,Stroma,
1450,16.1825,33.6034,Stroma,
1451,15.0103,35.167,Stroma,
1452,14.3399,35.2539,Stroma,
1453,14.4371,36.4416,Stroma,
1454,14.0258,36.9424,Stroma,
1455,12.5906,38.1861,Stroma,
1456,15.448,38.563,Stroma,
1457,13.5037,39.0388,Stroma,
1458,17.1845,37.1316,Stroma,
1459,15.5527,39.9026,Stroma,
1460,17.352,40.4219,Stroma,
1461,17.341,41.1062,Stroma,
1462,15.4648,41.4674,Stroma,
1463,19.4861,39.3998,Stroma,
1464,14.8832,42.8397,Stroma,
1465,15.1296,44.7057,Stroma,
1466,16.2237,41.7764,Stroma,
1467,16.8588,41.5702,Stroma,
1468,16.0213,43.7103,Stroma,
1469,17.0766,45.6699,Stroma,
1470,18.0904,39.1923,Stroma,
1471,15.6974,47.4923,Stroma,
1472,15.4945,49.1897,Stroma,
1473,16.3497,50.0,Stroma,
1474,15.1606,0.0,Stroma,
1475,14.7724,0.774016,Stroma,
1476,15.0766,1.46681,Stroma,
1477,14.7369,2.03427,Stroma,
1478,15.1863,2.49272,Stroma,
1479,14.9013,3.02745,Stroma,
1480,15.8892,2.86211,Stroma,
1481,15.4207,3.47107,Stroma,
1482,16.4687,6.17607,Stroma,
1483,14.2569,8.5432,Stroma,
1484,15.7871,7.26373,Stroma,
1485,14.6195,9.59268,Stroma,
1486,15.4111,7.82487,Stroma,
1487,15.4327,9.72127,Stroma,
1488,12.4374,13.6637,Stroma,
1489,14.3047,11.5598,Stroma,
1490,15.7384,13.9095,Stroma,
1491,17.6985,15.5187,Stroma,
1492,18.0105,18.5801,Stroma,
1493,21.178,18.4457,Stroma,
1494,15.6364,18.2908,Stroma,
1495,16.7478,19.6079,Stroma,
1496,12.2923,16.7901,Stroma,
1497,15.0287,17.9536,Stroma,
1498,13.1723,17.8312,Stroma,
1499,13.6569,18.2079,Stroma,
1500,14.1318,19.0802,Stroma,
1501,14.5514,19.9257,Stroma,
1502,14.0919,21.3317,Stroma,
1503,14.6663,22.3162,Stroma,
1504,14.8632,22.8896,Stroma,
1505,13.8818,24.3419,Stroma,
1506,14.0228,25.0249,Stroma,
1507,13.4164,25.7247,Stroma,
1508,14.1955,25.6214,Stroma,
1509,14.0939,27.1038,Stroma,
1510,13.6264,27.5077,Stroma,
1511,13.4886,28.2218,Stroma,
1512,15.8016,30.5484,Stroma,
1513,15.1443,30.7179,Stroma,
1514,15.5459,31.8624,Stroma,
1515,15.1927,32.3236,Stroma,
1516,16.7737,33.7362,Stroma,
1517,15.3675,34.5836,Stroma,
1518,15.516,35.509,Stroma,
1519,14.7168,35.7249,Stroma,
1520,14.7128,37.0804,Stroma,
1521,13.9402,37.7015,Stroma,
1522,14.5661,37.6977,Stroma,
1523,16.2188,38.7179,Stroma,
1524,13.8996,38.3613,Stroma,
1525,16.0886,39.4761,Stroma,
1526,17.8403,38.3358,Stroma,
1527,17.6777,34.5579,Stroma,
1528,18.6422,39.7285,Stroma,
1529,15.593,42.8217,Stroma,
1530,15.7023,42.2553,Stroma,
1531,19.3466,41.2242,Stroma,
1532,16.0594,41.187,Stroma,
1533,17.4901,43.8908,Stroma,
1534,18.3082,46.2549,Stroma,
1535,17.2094,48.2822,Stroma,
1536,17.5495,45.2002,Stroma,
1537,17.917,46.9156,Stroma,
